"ADM_RATE","CONTROL","net_cost","income_group"
0.5945,"Public",NA,"Q5"
0.7173,"Private",35586,"Q5"
0.8102,"Private",28733,"Q5"
0.1813,"Private",41745,"Q5"
0.58,"Private",44457,"Q5"
0.6315,"Public",NA,"Q5"
0.4699,"Public",NA,"Q5"
0.5803,"Private",39801,"Q5"
0.5502,"Public",NA,"Q5"
0.5757,"Public",NA,"Q5"
0.6741,"Private",28676,"Q5"
0.8154,"Private",NA,"Q5"
0.4964,"Private",26469,"Q5"
0.5494,"Public",NA,"Q5"
0.7204,"Public",NA,"Q5"
0.6034,"Public",NA,"Q5"
0.5959,"Private",29757,"Q5"
0.6655,"Private",35721,"Q5"
0.7587,"Private",27475,"Q5"
0.6779,"Private",21117,"Q5"
0.1428,"Private",40162,"Q5"
0.7756,"Private",29036,"Q5"
0.5098,"Public",NA,"Q5"
0.7422,"Private",30520,"Q5"
0.2821,"Private",42299,"Q5"
0.8065,"Private",28886,"Q5"
0.576,"Private",26281,"Q5"
0.6255,"Private",32291,"Q5"
0.4379,"Private",39304,"Q5"
0.3617,"Private",47014,"Q5"
0.3222,"Private",47048,"Q5"
0.3645,"Private",49245,"Q5"
0.4561,"Private",44602,"Q5"
0.3704,"Private",44725,"Q5"
0.786,"Public",NA,"Q5"
0.3953,"Private",NA,"Q5"
0.6154,"Private",33921,"Q5"
0.6692,"Private",34789,"Q5"
0.3433,"Public",NA,"Q5"
0.5579,"Private",20209,"Q5"
0.4798,"Private",42850,"Q5"
0.6049,"Private",33754,"Q5"
0.7165,"Private",35705,"Q5"
0.6273,"Private",34874,"Q5"
0.7211,"Public",NA,"Q5"
0.5167,"Public",NA,"Q5"
0.4133,"Private",30802,"Q5"
0.6369,"Private",40120,"Q5"
0.0584,"Private",36946,"Q5"
0.3297,"Private",43723,"Q5"
0.7614,"Private",28466,"Q5"
0.6749,"Private",35164,"Q5"
0.6397,"Public",NA,"Q5"
0.6294,"Public",NA,"Q5"
0.7141,"Public",NA,"Q5"
0.8921,"Private",37052,"Q5"
0.6982,"Public",NA,"Q5"
0.0815,"Private",41091,"Q5"
0.7726,"Public",NA,"Q5"
0.786,"Private",33112,"Q5"
0.4681,"Private",36703,"Q5"
0.6065,"Private",32797,"Q5"
0.7681,"Private",41532,"Q5"
0.2777,"Private",38819,"Q5"
0.8047,"Private",29954,"Q5"
0.672,"Public",NA,"Q5"
0.3231,"Private",39105,"Q5"
0.7243,"Private",41391,"Q5"
0.6929,"Public",NA,"Q5"
0.4897,"Private",36896,"Q5"
0.4308,"Private",38256,"Q5"
0.6604,"Public",NA,"Q5"
0.6992,"Private",32179,"Q5"
0.7213,"Public",NA,"Q5"
0.7091,"Private",36179,"Q5"
0.825,"Private",34430,"Q5"
0.1884,"Private",44777,"Q5"
0.2911,"Private",41088,"Q5"
0.5761,"Private",34701,"Q5"
0.8151,"Private",32925,"Q5"
0.7487,"Public",NA,"Q5"
0.6737,"Private",37705,"Q5"
0.1702,"Private",37247,"Q5"
0.5159,"Private",39560,"Q5"
0.6062,"Public",NA,"Q5"
0.5628,"Private",27759,"Q5"
0.5639,"Private",27555,"Q5"
0.6791,"Private",24722,"Q5"
0.3751,"Private",25431,"Q5"
0.7135,"Private",12131,"Q5"
0.6975,"Private",28923,"Q5"
0.6304,"Public",NA,"Q5"
0.7263,"Private",16689,"Q5"
0.486,"Private",36272,"Q5"
0.917,"Private",NA,"Q5"
0.6147,"Private",26377,"Q5"
0.6398,"Public",NA,"Q5"
0.759,"Public",NA,"Q5"
0.6159,"Private",33332,"Q5"
0.6807,"Private",23303,"Q5"
0.826,"Public",NA,"Q5"
0.7253,"Private",30244,"Q5"
0.6689,"Private",31966,"Q5"
0.9183,"Public",NA,"Q5"
0.4365,"Private",26539,"Q5"
0.6125,"Private",16420,"Q5"
0.9378,"Private",19208,"Q5"
0.3326,"Public",NA,"Q5"
0.6865,"Public",NA,"Q5"
0.7659,"Public",NA,"Q5"
0.6284,"Public",NA,"Q5"
0.7809,"Public",NA,"Q5"
0.7313,"Public",NA,"Q5"
0.6538,"Private",18733,"Q5"
0.66,"Public",NA,"Q5"
0.5148,"Private",23165,"Q5"
0.7865,"Public",NA,"Q5"
0.6765,"Private",17904,"Q5"
0.6505,"Private",22104,"Q5"
0.7624,"Public",NA,"Q5"
0.8285,"Public",NA,"Q5"
0.6086,"Private",27975,"Q5"
0.6678,"Public",NA,"Q5"
0.9485,"Private",29992,"Q5"
0.2095,"Private",39790,"Q5"
0.7998,"Private",25870,"Q5"
0.5239,"Private",22480,"Q5"
0.6322,"Private",29738,"Q5"
0.6557,"Private",25868,"Q5"
0.3416,"Private",34073,"Q5"
0.6555,"Public",NA,"Q5"
0.4442,"Public",NA,"Q5"
0.6916,"Public",NA,"Q5"
0.5895,"Private",29105,"Q5"
0.2143,"Private",NA,"Q5"
0.7822,"Public",NA,"Q5"
0.5764,"Public",NA,"Q5"
0.8911,"Public",NA,"Q5"
0.9521,"Private",21453,"Q5"
0.6915,"Private",26745,"Q5"
0.5873,"Private",21050,"Q5"
0.7554,"Private",30057,"Q5"
0.8691,"Public",NA,"Q5"
0.7516,"Private",27886,"Q5"
0.7485,"Private",25898,"Q5"
0.5919,"Private",33018,"Q5"
0.7265,"Private",25733,"Q5"
0.8617,"Private",34418,"Q5"
0.6089,"Private",26277,"Q5"
0.6546,"Public",NA,"Q5"
0.7243,"Private",30064,"Q5"
0.6075,"Public",NA,"Q5"
0.8291,"Public",NA,"Q5"
0.4842,"Private",23477,"Q5"
0.8941,"Public",NA,"Q5"
0.6464,"Public",NA,"Q5"
0.4745,"Private",25028,"Q5"
0.5936,"Public",NA,"Q5"
0.4349,"Public",NA,"Q5"
0.2272,"Public",NA,"Q5"
0.673,"Private",17644,"Q5"
0.6482,"Public",NA,"Q5"
0.8566,"Public",NA,"Q5"
0.6631,"Public",NA,"Q5"
0.4877,"Private",9162,"Q5"
0.6108,"Private",21981,"Q5"
0.8975,"Private",NA,"Q5"
0.8696,"Private",18781,"Q5"
0.5838,"Private",17020,"Q5"
0.6506,"Private",20316,"Q5"
0.8083,"Public",NA,"Q5"
0.7143,"Public",NA,"Q5"
0.9524,"Private",29433,"Q5"
0.8095,"Private",22412,"Q5"
0.6425,"Private",25069,"Q5"
0.6524,"Private",9647,"Q5"
0.643,"Private",28790,"Q5"
0.9091,"Private",NA,"Q5"
0.6629,"Private",23434,"Q5"
0.7611,"Private",25761,"Q5"
0.6774,"Private",NA,"Q5"
0.6095,"Private",17840,"Q5"
0.9728,"Public",NA,"Q5"
0.2218,"Private",19454,"Q5"
0.7861,"Public",NA,"Q5"
0.33,"Public",NA,"Q5"
0.8215,"Public",NA,"Q5"
0.7419,"Public",NA,"Q5"
0.7219,"Public",NA,"Q5"
0.7241,"Public",NA,"Q5"
0.1301,"Private",13001,"Q5"
0.9638,"Private",13626,"Q5"
0.7543,"Private",28958,"Q5"
0.5053,"Public",NA,"Q5"
0.6443,"Private",35589,"Q5"
0.9886,"Private",NA,"Q5"
0.9022,"Private",20476,"Q5"
0.6756,"Private",29541,"Q5"
0.8546,"Public",NA,"Q5"
0.851,"Public",NA,"Q5"
0.1555,"Private",43876,"Q5"
0.5806,"Private",26713,"Q5"
0.719,"Private",21051,"Q5"
0.5778,"Private",24488,"Q5"
0.7514,"Private",24132,"Q5"
0.53,"Private",25835,"Q5"
0.8891,"Public",NA,"Q5"
0.8449,"Public",NA,"Q5"
0.9423,"Public",NA,"Q5"
0.6056,"Private",22022,"Q5"
0.7167,"Private",21429,"Q5"
0.7152,"Private",20656,"Q5"
0.7665,"Private",30234,"Q5"
0.7364,"Private",22321,"Q5"
0.8486,"Public",NA,"Q5"
0.3333,"Private",20806,"Q5"
0.7078,"Public",NA,"Q5"
0.7689,"Private",25317,"Q5"
0.6404,"Public",NA,"Q5"
0.8512,"Public",NA,"Q5"
0.8396,"Public",NA,"Q5"
0.8312,"Private",32032,"Q5"
0.0978,"Private",46025,"Q5"
0.8472,"Private",24434,"Q5"
0.8997,"Private",34188,"Q5"
0.7866,"Private",29458,"Q5"
0.7784,"Public",NA,"Q5"
0.8185,"Public",NA,"Q5"
0.7748,"Public",NA,"Q5"
0.8928,"Private",30025,"Q5"
0.7365,"Private",33308,"Q5"
0.2,"Private",NA,"Q5"
0.5464,"Private",28929,"Q5"
0.6408,"Private",23408,"Q5"
0.9094,"Private",32707,"Q5"
0.7743,"Private",37358,"Q5"
0.7341,"Private",24785,"Q5"
0.8819,"Private",30726,"Q5"
0.7774,"Private",31351,"Q5"
0.779,"Private",25330,"Q5"
0.5923,"Public",NA,"Q5"
0.3287,"Private",35434,"Q5"
0.4129,"Public",NA,"Q5"
0.8037,"Public",NA,"Q5"
0.7791,"Private",32700,"Q5"
0.6532,"Public",NA,"Q5"
0.7778,"Private",25206,"Q5"
0.6547,"Public",NA,"Q5"
0.0741,"Private",32418,"Q5"
0.5526,"Public",NA,"Q5"
0.7187,"Private",33454,"Q5"
0.5859,"Public",NA,"Q5"
0.5951,"Public",NA,"Q5"
0.5401,"Public",NA,"Q5"
0.5,"Private",NA,"Q5"
0.5408,"Private",23958,"Q5"
0.7916,"Private",31251,"Q5"
0.4836,"Private",26538,"Q5"
0.3816,"Private",36777,"Q5"
0.6211,"Public",NA,"Q5"
0.4311,"Public",NA,"Q5"
0.6811,"Public",NA,"Q5"
0.6321,"Public",NA,"Q5"
0.4136,"Public",NA,"Q5"
0.6458,"Public",NA,"Q5"
0.852,"Public",NA,"Q5"
0.7706,"Private",NA,"Q5"
0.6814,"Private",41559,"Q5"
0.634,"Private",31996,"Q5"
0.698,"Private",26897,"Q5"
0.1784,"Private",33155,"Q5"
0.2603,"Private",40500,"Q5"
0.5625,"Private",NA,"Q5"
0.9583,"Private",NA,"Q5"
0.3761,"Private",39038,"Q5"
0.2053,"Private",43023,"Q5"
0.7251,"Private",24650,"Q5"
0.7795,"Private",23453,"Q5"
0.931,"Private",38575,"Q5"
0.6403,"Private",31608,"Q5"
0.2638,"Private",32798,"Q5"
0.5487,"Private",24391,"Q5"
0.0742,"Private",37510,"Q5"
0.1556,"Private",41691,"Q5"
0.8967,"Private",36159,"Q5"
0.2483,"Public",NA,"Q5"
0.3198,"Public",NA,"Q5"
0.9975,"Public",NA,"Q5"
0.341,"Public",NA,"Q5"
0.2972,"Public",NA,"Q5"
0.3405,"Public",NA,"Q5"
0.2328,"Public",NA,"Q5"
0.9141,"Public",NA,"Q5"
0.768,"Public",NA,"Q5"
0.3702,"Public",NA,"Q5"
0.351,"Public",NA,"Q5"
0.7908,"Private",22801,"Q5"
0.4864,"Private",23163,"Q5"
0.7189,"Private",26093,"Q5"
0.7828,"Private",29958,"Q5"
0.7978,"Private",25350,"Q5"
0.4484,"Public",NA,"Q5"
0.4713,"Private",38796,"Q5"
0.2719,"Private",35875,"Q5"
0.8424,"Private",29115,"Q5"
0.4944,"Private",38074,"Q5"
0.5871,"Private",32644,"Q5"
0.9108,"Private",26649,"Q5"
0.9212,"Private",32372,"Q5"
0.666,"Private",38317,"Q5"
0.5505,"Private",16228,"Q5"
0.0734,"Private",37310,"Q5"
0.8778,"Private",30559,"Q5"
0.619,"Private",26445,"Q5"
0.869,"Private",27996,"Q5"
0.8067,"Private",28253,"Q5"
0.6617,"Private",31007,"Q5"
0.3431,"Private",NA,"Q5"
0.7674,"Private",29405,"Q5"
0.3745,"Private",35746,"Q5"
0.7463,"Private",37457,"Q5"
0.5429,"Private",18004,"Q5"
0.5724,"Private",22405,"Q5"
0.9167,"Private",NA,"Q5"
0.8,"Private",NA,"Q5"
0.2909,"Public",NA,"Q5"
0.7267,"Private",25667,"Q5"
0.86,"Private",29283,"Q5"
0.731,"Private",23973,"Q5"
0.6839,"Private",28974,"Q5"
0.5695,"Private",27811,"Q5"
0.6659,"Private",45817,"Q5"
0.2605,"Private",49384,"Q5"
0.6633,"Private",22393,"Q5"
0.7407,"Private",27505,"Q5"
0.4675,"Private",28178,"Q5"
0.9671,"Private",23971,"Q5"
0.7683,"Private",32847,"Q5"
0.7523,"Private",34088,"Q5"
0.5859,"Private",17218,"Q5"
0.5572,"Private",NA,"Q5"
0.412,"Private",37574,"Q5"
0.726,"Private",20243,"Q5"
0.6016,"Private",31556,"Q5"
0.3568,"Private",38527,"Q5"
0.5664,"Private",25121,"Q5"
0.7999,"Private",25977,"Q5"
0.6433,"Private",15827,"Q5"
0.4643,"Private",34865,"Q5"
0.7751,"Private",27940,"Q5"
0.8224,"Private",27074,"Q5"
0.6166,"Private",48612,"Q5"
0.6805,"Private",32397,"Q5"
0.3505,"Private",39661,"Q5"
0.7538,"Private",18473,"Q5"
0.6277,"Private",27785,"Q5"
0.5316,"Private",33948,"Q5"
0.5494,"Public",NA,"Q5"
0.7824,"Public",NA,"Q5"
0.5867,"Public",NA,"Q5"
0.7309,"Public",NA,"Q5"
0.5264,"Public",NA,"Q5"
0.5898,"Public",NA,"Q5"
0.5545,"Public",NA,"Q5"
0.4287,"Public",NA,"Q5"
0.5652,"Public",NA,"Q5"
0.3948,"Public",NA,"Q5"
0.5052,"Public",NA,"Q5"
0.4754,"Public",NA,"Q5"
0.4774,"Public",NA,"Q5"
0.4853,"Public",NA,"Q5"
0.4683,"Public",NA,"Q5"
0.5154,"Public",NA,"Q5"
0.4566,"Public",NA,"Q5"
0.4359,"Public",NA,"Q5"
0.5073,"Public",NA,"Q5"
0.4863,"Public",NA,"Q5"
0.6837,"Public",NA,"Q5"
0.3319,"Public",NA,"Q5"
0.5804,"Public",NA,"Q5"
0.4564,"Public",NA,"Q5"
0.8053,"Public",NA,"Q5"
0.6396,"Public",NA,"Q5"
0.4949,"Private",41038,"Q5"
0.5866,"Private",19793,"Q5"
0.9689,"Private",21346,"Q5"
0.3728,"Private",42179,"Q5"
0.8542,"Private",26735,"Q5"
0.2411,"Private",38047,"Q5"
0.6988,"Private",30531,"Q5"
0.2952,"Private",NA,"Q5"
0.8438,"Private",NA,"Q5"
0.8216,"Private",26161,"Q5"
0.6323,"Public",NA,"Q5"
0.6759,"Private",22667,"Q5"
0.3107,"Private",18388,"Q5"
0.6983,"Private",27861,"Q5"
0.4058,"Private",37818,"Q5"
0.6154,"Private",26610,"Q5"
0.2561,"Private",36869,"Q5"
0.1342,"Private",45034,"Q5"
0.6217,"Public",NA,"Q5"
0.5715,"Public",NA,"Q5"
0.5398,"Private",36683,"Q5"
0.5496,"Public",NA,"Q5"
0.4817,"Private",24874,"Q5"
0.7831,"Private",25632,"Q5"
0.6818,"Private",34348,"Q5"
0.6418,"Private",36291,"Q5"
0.3904,"Private",NA,"Q5"
0.3668,"Private",15735,"Q5"
0.6806,"Private",23690,"Q5"
0.7122,"Private",19754,"Q5"
0.4151,"Private",25671,"Q5"
0.6447,"Private",12568,"Q5"
0.6232,"Private",26313,"Q5"
0.6122,"Private",29203,"Q5"
0.5429,"Private",24654,"Q5"
0.4979,"Private",14109,"Q5"
0.6964,"Public",NA,"Q5"
0.6403,"Public",NA,"Q5"
0.2759,"Public",NA,"Q5"
0.6852,"Public",NA,"Q5"
0.6002,"Public",NA,"Q5"
0.5033,"Public",NA,"Q5"
0.4521,"Public",NA,"Q5"
0.5001,"Public",NA,"Q5"
0.4676,"Private",27665,"Q5"
0.5419,"Public",NA,"Q5"
0.7204,"Public",NA,"Q5"
0.9609,"Private",24556,"Q5"
0.4884,"Private",NA,"Q5"
0.7686,"Private",26429,"Q5"
0.6738,"Private",NA,"Q5"
0.5449,"Private",26222,"Q5"
0.6721,"Private",NA,"Q5"
0.352,"Private",42543,"Q5"
0.696,"Private",30920,"Q5"
0.793,"Private",19329,"Q5"
0.5565,"Public",NA,"Q5"
0.3766,"Public",NA,"Q5"
0.4868,"Public",NA,"Q5"
0.8307,"Private",17233,"Q5"
0.5662,"Public",NA,"Q5"
0.737,"Public",NA,"Q5"
0.841,"Public",NA,"Q5"
0.9649,"Public",NA,"Q5"
0.7705,"Public",NA,"Q5"
0.2548,"Private",21235,"Q5"
0.7438,"Private",27739,"Q5"
0.6396,"Private",22313,"Q5"
0.5308,"Private",25093,"Q5"
0.7247,"Public",NA,"Q5"
0.7409,"Public",NA,"Q5"
0.6075,"Public",NA,"Q5"
0.7604,"Private",24265,"Q5"
0.4188,"Private",31989,"Q5"
0.7401,"Private",25271,"Q5"
0.3328,"Public",NA,"Q5"
0.6398,"Private",20655,"Q5"
0.7325,"Public",NA,"Q5"
0.6825,"Private",28650,"Q5"
0.5475,"Private",38518,"Q5"
0.6287,"Public",NA,"Q5"
0.8551,"Private",23270,"Q5"
0.5297,"Private",32771,"Q5"
0.4597,"Private",32468,"Q5"
0.6832,"Private",23071,"Q5"
0.9265,"Public",NA,"Q5"
0.5736,"Private",26998,"Q5"
0.8334,"Private",27009,"Q5"
0.8302,"Public",NA,"Q5"
0.3838,"Private",38057,"Q5"
0.8514,"Private",19578,"Q5"
0.6932,"Private",20480,"Q5"
0.7179,"Private",21921,"Q5"
0.6387,"Private",28330,"Q5"
0.7429,"Private",22291,"Q5"
0.6676,"Public",NA,"Q5"
0.5421,"Private",25060,"Q5"
0.712,"Private",NA,"Q5"
0.6349,"Private",22848,"Q5"
0.8755,"Private",20171,"Q5"
0.7596,"Private",21186,"Q5"
0.9024,"Private",20864,"Q5"
0.3041,"Private",40082,"Q5"
0.494,"Private",21082,"Q5"
0.6785,"Private",27528,"Q5"
0.5553,"Public",NA,"Q5"
0.7295,"Public",NA,"Q5"
0.7533,"Private",29729,"Q5"
0.7374,"Private",28214,"Q5"
0.875,"Private",NA,"Q5"
0.7607,"Private",27253,"Q5"
0.3856,"Private",24479,"Q5"
0.9073,"Public",NA,"Q5"
0.5782,"Private",20223,"Q5"
0.7713,"Private",22424,"Q5"
0.4603,"Private",27197,"Q5"
0.8932,"Private",31326,"Q5"
0.5633,"Private",32178,"Q5"
0.6997,"Private",29669,"Q5"
0.8398,"Public",NA,"Q5"
0.9814,"Public",NA,"Q5"
0.4331,"Private",21406,"Q5"
0.7337,"Public",NA,"Q5"
0.598,"Public",NA,"Q5"
0.6321,"Private",22435,"Q5"
0.4767,"Public",NA,"Q5"
0.7602,"Public",NA,"Q5"
0.5646,"Private",18007,"Q5"
0.7198,"Private",29203,"Q5"
0.8044,"Public",NA,"Q5"
0.4354,"Private",24355,"Q5"
0.5445,"Public",NA,"Q5"
0.7992,"Public",NA,"Q5"
0.9026,"Public",NA,"Q5"
0.4059,"Private",30780,"Q5"
0.5592,"Private",23466,"Q5"
0.67,"Public",NA,"Q5"
0.1594,"Private",17744,"Q5"
0.7528,"Private",30335,"Q5"
0.6285,"Private",41965,"Q5"
0.9219,"Private",29499,"Q5"
0.538,"Private",29928,"Q5"
0.7135,"Public",NA,"Q5"
0.3053,"Private",31683,"Q5"
0.7894,"Public",NA,"Q5"
0.7417,"Public",NA,"Q5"
0.6474,"Private",32688,"Q5"
0.8619,"Private",31758,"Q5"
0.6117,"Public",NA,"Q5"
0.668,"Private",36963,"Q5"
0.4853,"Private",42782,"Q5"
0.7304,"Public",NA,"Q5"
0.5274,"Private",25347,"Q5"
0.5784,"Private",33886,"Q5"
0.882,"Public",NA,"Q5"
0.6231,"Private",31984,"Q5"
0.6487,"Private",31425,"Q5"
0.758,"Private",29898,"Q5"
0.7762,"Private",30612,"Q5"
0.8576,"Private",22533,"Q5"
0.5969,"Private",27357,"Q5"
0.8856,"Public",NA,"Q5"
0.3992,"Private",40608,"Q5"
0.2951,"Private",44500,"Q5"
0.7428,"Private",30264,"Q5"
0.9269,"Public",NA,"Q5"
0.9522,"Private",24899,"Q5"
0.2549,"Private",43299,"Q5"
0.588,"Private",26336,"Q5"
0.6077,"Private",28361,"Q5"
0.5785,"Private",29029,"Q5"
0.9348,"Public",NA,"Q5"
0.0484,"Private",NA,"Q5"
0.6834,"Private",29275,"Q5"
0.4444,"Private",40175,"Q5"
0.815,"Private",38269,"Q5"
0.7409,"Private",30240,"Q5"
0.7844,"Public",NA,"Q5"
0.6409,"Private",26436,"Q5"
0.8735,"Public",NA,"Q5"
0.6957,"Private",30667,"Q5"
0.875,"Private",20712,"Q5"
0.3931,"Private",41737,"Q5"
0.8042,"Private",23442,"Q5"
0.6802,"Private",22853,"Q5"
0.4163,"Private",32839,"Q5"
0.6591,"Private",26743,"Q5"
0.6836,"Private",31958,"Q5"
0.2349,"Private",38323,"Q5"
0.7585,"Private",19131,"Q5"
0.7964,"Private",31610,"Q5"
0.9049,"Public",NA,"Q5"
0.7409,"Private",30372,"Q5"
0.7205,"Private",20211,"Q5"
0.7151,"Private",27459,"Q5"
0.8179,"Public",NA,"Q5"
0.5565,"Private",21123,"Q5"
0.8021,"Private",28037,"Q5"
0.3414,"Private",40902,"Q5"
0.5813,"Private",22787,"Q5"
0.6686,"Private",30394,"Q5"
0.3084,"Private",42404,"Q5"
0.6133,"Public",NA,"Q5"
0.8777,"Public",NA,"Q5"
0.625,"Private",NA,"Q5"
0.7162,"Private",26648,"Q5"
0.455,"Private",NA,"Q5"
0.9229,"Public",NA,"Q5"
0.713,"Private",25510,"Q5"
0.7536,"Private",24037,"Q5"
0.659,"Private",28776,"Q5"
0.7186,"Public",NA,"Q5"
0.6489,"Private",27418,"Q5"
0.5632,"Private",34229,"Q5"
0.7995,"Private",31189,"Q5"
0.6876,"Private",23681,"Q5"
0.4616,"Private",37663,"Q5"
0.5531,"Private",30478,"Q5"
0.7951,"Private",21058,"Q5"
0.8408,"Public",NA,"Q5"
0.8186,"Public",NA,"Q5"
0.8519,"Public",NA,"Q5"
0.8307,"Public",NA,"Q5"
0.7994,"Public",NA,"Q5"
0.7905,"Public",NA,"Q5"
0.8634,"Public",NA,"Q5"
0.542,"Public",NA,"Q5"
0.7774,"Public",NA,"Q5"
0.845,"Public",NA,"Q5"
0.8406,"Private",34742,"Q5"
0.3614,"Private",28496,"Q5"
0.1224,"Private",36163,"Q5"
0.6408,"Private",32163,"Q5"
0.7539,"Private",36953,"Q5"
0.5131,"Private",22345,"Q5"
0.5635,"Private",27340,"Q5"
0.8532,"Public",NA,"Q5"
0.9311,"Public",NA,"Q5"
0.9038,"Public",NA,"Q5"
0.5613,"Public",NA,"Q5"
0.7393,"Private",24696,"Q5"
0.281,"Private",21912,"Q5"
0.8051,"Private",26109,"Q5"
0.7606,"Private",25150,"Q5"
0.7873,"Private",35757,"Q5"
0.6875,"Private",24312,"Q5"
0.7503,"Private",37551,"Q5"
0.652,"Private",25365,"Q5"
0.8387,"Private",29814,"Q5"
0.8341,"Public",NA,"Q5"
0.6698,"Public",NA,"Q5"
0.8571,"Private",36410,"Q5"
0.7233,"Private",30618,"Q5"
0.1432,"Private",38699,"Q5"
0.3818,"Public",NA,"Q5"
0.7273,"Private",NA,"Q5"
0.6387,"Public",NA,"Q5"
0.6633,"Private",36370,"Q5"
0.7484,"Private",NA,"Q5"
0.489,"Private",43047,"Q5"
0.25,"Private",NA,"Q5"
0.3973,"Private",32251,"Q5"
0.7523,"Private",22324,"Q5"
0.5156,"Public",NA,"Q5"
0.1296,"Private",17603,"Q5"
0.7336,"Private",24688,"Q5"
0.6726,"Private",30628,"Q5"
0.7598,"Private",30296,"Q5"
0.7351,"Private",23094,"Q5"
0.0918,"Private",41051,"Q5"
0.7655,"Private",36136,"Q5"
0.7602,"Private",29842,"Q5"
0.5979,"Private",42124,"Q5"
0.6915,"Public",NA,"Q5"
0.7871,"Public",NA,"Q5"
0.2731,"Private",48303,"Q5"
0.8098,"Private",36637,"Q5"
0.6706,"Private",34812,"Q5"
0.6502,"Private",21049,"Q5"
0.6887,"Private",19353,"Q5"
0.937,"Private",20397,"Q5"
0.7031,"Public",NA,"Q5"
0.8041,"Public",NA,"Q5"
0.526,"Private",19024,"Q5"
0.5787,"Public",NA,"Q5"
0.5326,"Private",17638,"Q5"
0.6499,"Private",18510,"Q5"
0.5201,"Private",20928,"Q5"
0.5667,"Public",NA,"Q5"
0.6397,"Private",32772,"Q5"
0.4216,"Public",NA,"Q5"
0.5322,"Private",23888,"Q5"
0.5908,"Private",NA,"Q5"
0.5791,"Private",17434,"Q5"
0.66,"Private",20874,"Q5"
0.5122,"Public",NA,"Q5"
0.7304,"Public",NA,"Q5"
0.606,"Public",NA,"Q5"
0.888,"Public",NA,"Q5"
0.7313,"Public",NA,"Q5"
0.5456,"Public",NA,"Q5"
0.7404,"Public",NA,"Q5"
0.5079,"Public",NA,"Q5"
0.6422,"Public",NA,"Q5"
0.8812,"Private",12441,"Q5"
0.7225,"Public",NA,"Q5"
0.688,"Private",30045,"Q5"
0.6809,"Private",21257,"Q5"
0.8924,"Public",NA,"Q5"
0.8297,"Public",NA,"Q5"
0.9334,"Public",NA,"Q5"
0.8608,"Public",NA,"Q5"
0.919,"Public",NA,"Q5"
0.969,"Private",21946,"Q5"
0.8788,"Public",NA,"Q5"
0.8595,"Public",NA,"Q5"
0.463,"Private",14745,"Q5"
0.7987,"Private",35216,"Q5"
0.5103,"Private",14389,"Q5"
0.3762,"Private",18441,"Q5"
0.6657,"Private",17968,"Q5"
0.4745,"Private",8310,"Q5"
0.473,"Private",19927,"Q5"
0.527,"Private",25585,"Q5"
0.8649,"Public",NA,"Q5"
0.9203,"Private",21527,"Q5"
0.5464,"Private",17823,"Q5"
0.6377,"Private",19766,"Q5"
0.4916,"Private",NA,"Q5"
0.9165,"Private",15518,"Q5"
0.6995,"Private",15173,"Q5"
0.7259,"Private",21179,"Q5"
0.3978,"Private",23315,"Q5"
0.6841,"Public",NA,"Q5"
0.6996,"Public",NA,"Q5"
0.683,"Private",19482,"Q5"
0.4226,"Public",NA,"Q5"
0.5816,"Private",28507,"Q5"
0.5764,"Private",29086,"Q5"
0.9922,"Public",NA,"Q5"
0.6027,"Private",22324,"Q5"
0.3826,"Private",23943,"Q5"
0.7757,"Public",NA,"Q5"
0.7249,"Public",NA,"Q5"
0.7668,"Public",NA,"Q5"
0.9316,"Public",NA,"Q5"
0.7843,"Private",18538,"Q5"
0.772,"Private",18279,"Q5"
0.7225,"Private",19438,"Q5"
0.7412,"Private",25898,"Q5"
0.1274,"Private",32971,"Q5"
0.9974,"Public",NA,"Q5"
0.4894,"Private",27831,"Q5"
0.8049,"Public",NA,"Q5"
0.5861,"Private",29887,"Q5"
0.5747,"Private",37474,"Q5"
0.8065,"Private",27742,"Q5"
0.4685,"Private",26713,"Q5"
0.9258,"Public",NA,"Q5"
0.423,"Private",24659,"Q5"
0.5516,"Private",19943,"Q5"
0.9011,"Private",29711,"Q5"
0.7362,"Private",21835,"Q5"
0.6818,"Public",NA,"Q5"
0.3759,"Private",23544,"Q5"
0.7318,"Private",22273,"Q5"
0.9509,"Public",NA,"Q5"
0.5102,"Public",NA,"Q5"
0.5841,"Public",NA,"Q5"
0.5382,"Private",23554,"Q5"
0.9307,"Private",23673,"Q5"
0.7682,"Public",NA,"Q5"
0.4785,"Public",NA,"Q5"
0.4066,"Private",24136,"Q5"
0.9489,"Private",21856,"Q5"
0.8468,"Private",27588,"Q5"
0.5924,"Private",21423,"Q5"
0.7178,"Public",NA,"Q5"
0.5969,"Public",NA,"Q5"
0.2578,"Private",16317,"Q5"
0.6561,"Private",19583,"Q5"
0.6217,"Public",NA,"Q5"
0.4232,"Public",NA,"Q5"
0.1674,"Private",35553,"Q5"
0.7853,"Private",29000,"Q5"
0.7724,"Private",26075,"Q5"
0.6499,"Public",NA,"Q5"
0.9262,"Private",23208,"Q5"
0.5823,"Private",24180,"Q5"
0.507,"Private",40275,"Q5"
0.3486,"Private",24784,"Q5"
0.5217,"Private",27573,"Q5"
0.5687,"Public",NA,"Q5"
0.7508,"Public",NA,"Q5"
0.522,"Public",NA,"Q5"
0.5682,"Public",NA,"Q5"
0.881,"Public",NA,"Q5"
